ae_recon_loss,ae_silhouette,ae_dbi,bezier_silhouette,bezier_dbi,bezier_mean_l1,transformer_silhouette,transformer_dbi,k_clusters
0.08365104,0.1818252,1.2823376721308306,0.16237960706009855,1.4867711611942647,7.045039097414129,0.31484312,0.9204363629585193,30
0.087692395,0.18378095,1.258152839399934,0.15740010151305708,1.5061014253430152,6.640372861151639,0.2956071,0.9873978421096936,40
0.07727666,0.18160903,1.2792748804970626,0.16291300588205176,1.4377996796035222,6.05226028752432,0.2910025,0.9805594454188367,50
0.07952621,0.17065597,1.3178282990583456,0.15481070518506812,1.4996654947495989,5.784991797074498,0.298541,0.9337127482458313,60
0.07320047,0.16735022,1.3221454890170279,0.14585896661412767,1.4914811951949516,5.300027078573158,0.29396895,0.978135895561703,80
0.073066965,0.16415185,1.302870967778047,0.1400002128611331,1.4812469060001812,5.151995152441564,0.28856272,0.9575252674730922,90
0.12848201,0.16393091,1.2990580116997552,0.1352535540855429,1.504805504955413,5.012798434146969,0.29533362,0.9363473714036736,100
